"id"	"propform"	"tildevalue"	"%"	"actantslist"
"42183"	"~ de $1, qui est $2"	""	"100"	"($1=X,$2=Y)"
"42184"	"~ $2 de $1 "	""	"100"	"($1=X,$2=Y)"
"42185"	"$1 qui est ~"	""	"100"	"($1=X)"
"42186"	"$1 qui est ~"	""	"100"	"($1=X)"
"42187"	"$1 qui est ~"	""	"100"	"($1=X)"
"42189"	"$1 qui est ~"	""	"100"	"($1=X)"
"42190"	"$1 qui est ~"	""	"100"	"($1=X)"
"42191"	"$1, qui est une ~"	""	"100"	"($1=X)"
"42192"	"$1 ~"	" en fait des tartines"	"100"	"($1=X)"
"42194"	"$1 qui est ~"	""	"100"	"($1=X)"
"42196"	"~ de $1"	""	"100"	"($1=X)"
"42198"	"$1 ~"	" fond "	"100"	"($1=X)"
"42203"	"! $1 ~ $2"	""	"90"	"($1=X,$2=Y)"
"42207"	"! ~ qui sert à $1"	""	"90"	"($1=X)"
"42208"	"~ de $1 manifesté par $2"	""	"100"	"($1=X,$2=Y)"
"42210"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"42211"	"$1 qui est ~"	""	"100"	"($1=X)"
"42214"	"$1 ~"	""	"100"	"($1=X)"
"42216"	"~ de $1"	""	"100"	"($1=X)"
"42217"	"$1, qui est un ~"	""	"100"	"($1=X)"
"42218"	"~ de $1"	""	"100"	"($1=X)"
"42219"	"$1, qui est une ~"	""	"100"	"($1=X)"
"42220"	"$1 ~"	""	"100"	"($1=X)"
"42222"	"$1 ~"	""	"100"	"($1=X)"
"42223"	"$1 ~ $2"	" garde"	"100"	"($1=X,$2=Y)"
"42224"	"$1 ~"	""	"100"	"($1=X)"
"42227"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"42228"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"42229"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"42230"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"42231"	"~ à $2 destinée à être consommée par $1"	""	"100"	"($1=X,$2=Y)"
"42235"	"$1 ~ $2 pour $3"	"voit "	"100"	"($1=X,$2=Y,$3=Z)"
"42237"	"~ de $1"	""	"100"	"($1=X)"
"42238"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"42240"	"~ qui sert à $1"	""	"100"	"($1=X)"
"42241"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"42245"	"$1 ~"	""	"100"	"($1=X)"
"42246"	"$1 qui est ~"	""	"100"	"($1=X)"
"42248"	"$1 ~ $2"	"soigne"	"100"	"($1=X,$2=Y)"
"42249"	"$1 ~"	""	"100"	"($1=X)"
"42250"	"$1 ~ à $2"	" le donne en mille "	"100"	"($1=X,$2=Y)"
"42251"	"$1 ~"	""	"100"	"($1=X)"
"42253"	"~ qui servent à $1"	""	"100"	"($1=X)"
"42254"	"$1 ~ $2"	"soigne"	"100"	"($1=X,$2=Y)"
"42255"	"$1 ~ $2"	"suit"	"100"	"($1=X,$2=Y)"
"42256"	"~ de $1"	""	"100"	"($1=X)"
"42258"	"~ de $1 à propos de $2 destiné à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42259"	"~ de $1 à propos de $2 destiné à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42260"	"~ de $1 à propos de $2 destiné à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42261"	"$1 qui est ~"	""	"100"	"($1=X)"
"42262"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"42268"	"~ de $1"	""	"100"	"($1=X)"
"42270"	"~ destiné à être porté par $1"	""	"100"	"($1=X)"
"42271"	"$1, qui est un ~ de $2 dans $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42272"	"$1 est ~ de $2"	""	"100"	"($1=X,$2=Y)"
"42276"	"$1 ~ $2"	"range"	"100"	"($1=X,$2=Y)"
"42280"	"$1, qui est un ~"	""	"100"	"($1=X)"
"42281"	"$1 qui est ~"	""	"100"	"($1=X)"
"42282"	"$1 ~ $2"	"aménage"	"100"	"($1=X,$2=Y)"
"42283"	"$1 ~"	""	"60"	"($1=X)"
"42284"	"$1 qui est ~"	""	"100"	"($1=X)"
"42285"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"42286"	"$1 ~"	""	"100"	"($1=X)"
"42288"	"~ de $1"	""	"100"	"($1=X)"
"42289"	"~ au moyen de laquelle $1 communique $2 à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42290"	"~ de $1 à propos de $2 destiné à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42298"	"$1, qui est une ~"	""	"100"	"($1=X)"
"42299"	"$1, qui est une ~ de $2 dans $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42302"	"$1 ~ $2"	"relit"	"100"	"($1=X,$2=Y)"
"42304"	"$1 ~ ($2)"	" mange "	"100"	"($1=X,$2=Y)"
"42313"	"~ de $1 à propos de $2 destiné à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42316"	"$1 ~ $2 à $3"	"clame"	"100"	"($1=X,$2=Y,$3=Z)"
"42317"	"$1 qui est ~"	""	"100"	"($1=X)"
"42318"	"~ de $1"	""	"100"	"($1=X)"
"42320"	"~ porté par $1"	""	"100"	"($1=X)"
"42321"	"$1 ~ $2 sur $3"	"appose"	"100"	"($1=X,$2=Y,$3=Z)"
"42322"	"$1 ~ $2 sur $3"	"visse"	"100"	"($1=X,$2=Y,$3=Z)"
"42325"	"$1 ~ $2"	"dénonce"	"100"	"($1=X,$2=Y)"
"42326"	"$1 ~ de $2"	" en a ras la casquette"	"100"	"($1=X,$2=Y)"
"42327"	"$1 ~"	" en a sous la casquette"	"100"	"($1=X)"
"42329"	"~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"42330"	"$1 qui est ~"	""	"100"	"($1=X)"
"42331"	"$1 qui est ~"	""	"100"	"($1=X)"
"42333"	"$1 qui est ~"	""	"100"	"($1=X)"
"42334"	"$1 ~"	""	"100"	"($1=X)"
"42337"	"~ de $1 à propos de $2 dans $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42338"	"~ entre $1 et $2"	""	"100"	"($1=X,$2=Y)"
"42340"	"$1 ~"	" pédale "	"100"	"($1=X)"
"42341"	"~ de $1"	""	"100"	"($1=X)"
"42342"	"$1 ~"	""	"100"	"($1=X)"
"42343"	"$1 ~"	" mélange les torchons et les serviettes "	"100"	"($1=X)"
"42344"	"! $1 ~ $2"	""	"90"	"($1=X,$2=Y)"
"42345"	"! ~ qui contient les textes $1 destinés à $2"	""	"100"	"($1=X,$2=Y)"
"42346"	"$1 qui est ~"	""	"100"	"($1=X)"
"42347"	"$1 qui est ~"	""	"100"	"($1=X)"
"42348"	"$1 qui est ~"	""	"100"	"($1=X)"
"42349"	"$1 qui est ~"	""	"100"	"($1=X)"
"42350"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"42351"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"42352"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"42353"	"~ à $2 destiné à être consommé par $1"	""	"100"	"($1=X,$2=Y)"
"42354"	"~ à $2 destiné à être consommé par $1"	""	"100"	"($1=X,$2=Y)"
"42356"	"~ de $1"	""	"100"	"($1=X)"
"42357"	"$1 ~ $2"	"engloutit"	"100"	"($1=X,$2=Y)"
"42358"	"~ constituée des $1 qui sert à $2"	""	"100"	"($1=X,$2=Y)"
"42359"	"~ où les $1 fournissent $2 aux $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42360"	"! $1 est ~ entre $2 et $3"	""	"60"	"($1=X,$2=Y,$3=Z)"
"42361"	"$1, qui est un ~"	""	"100"	"($1=X)"
"42362"	"~ de $1"	""	"100"	"($1=X)"
"42364"	"~ de $1"	""	"100"	"($1=X)"
"42365"	"~ de $1"	""	"100"	"($1=X)"
"42366"	"$1 qui est ~"	""	"100"	"($1=X)"
"42367"	"$1 qui est ~"	""	"100"	"($1=X)"
"42368"	"$1, qui est un ~"	""	"100"	"($1=X)"
"42369"	"$1, qui est une ~"	""	"100"	"($1=X)"
"42372"	"~ qui sert à $1"	""	"90"	"($1=X)"
"42373"	"~ qui servent à $1"	"pédales "	"90"	"($1=X)"
"42374"	"~ qui sert à $1"	""	"100"	"($1=X)"
"42375"	"$1 ~ $2"	" toilette "	"100"	"($1=X,$2=Y)"
"42376"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"42377"	"$1, qui est un ~"	""	"100"	"($1=X)"
"42378"	"$1, qui est une ~"	""	"100"	"($1=X)"
"42379"	"$1, qui est une ~"	""	"100"	"($1=X)"
"42380"	"$1 ~"	""	"100"	"($1=X)"
"42381"	"$1 ~"	""	"100"	"($1=X)"
"42382"	"$1 ~"	""	"100"	"($1=X)"
"42383"	"$1 qui est ~"	""	"100"	"($1=X)"
"42384"	"$1 est ~ à $2"	""	"100"	"($1=X,$2=Y)"
"42385"	"$1 qui est ~"	""	"100"	"($1=X)"
"42386"	"$1 qui est ~"	""	"100"	"($1=X)"
"42387"	"$1, qui est ART ~ de $2"	""	"100"	"($1=X,$2=Y)"
"42388"	"$1, qui est ART ~ de $2"	""	"60"	"($1=X,$2=Y)"
"42389"	"~ de $1"	""	"100"	"($1=X)"
"42391"	"~ de $1 pour $2"	""	"60"	"($1=X,$2=Y)"
"42393"	"$1 ~ $2 à propos  de $3"	"pond"	"100"	"($1=X,$2=Y,$3=Z)"
"42394"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"42400"	"$1 qui est ~"	""	"100"	"($1=X)"
"42401"	"$1 ~ $2"	"boit"	"100"	"($1=X,$2=Y)"
"42404"	"$1 qui est ~"	""	"100"	"($1=X)"
"42405"	"$1 qui est ~"	""	"100"	"($1=X)"
"42406"	"$1 qui est ~"	""	"100"	"($1=X)"
"42409"	"[$1] ~ $2"	""	"100"	"($1=X,$2=Y)"
"42411"	"$1, qui est un ~ de $2"	""	"100"	"($1=X,$2=Y)"
"42412"	"~ de $1"	""	"100"	"($1=X)"
"42413"	"~ de $1"	""	"100"	"($1=X)"
"42415"	"$1 qui est ~"	""	"100"	"($1=X)"
"42417"	"$1 ~"	""	"100"	"($1=X)"
"42419"	"$1 ~"	""	"100"	"($1=X)"
"42420"	"~ de $1"	" joues "	"100"	"($1=X)"
"42421"	"~ de $2 destinée à être consommée par $1"	""	"100"	"($1=X,$2=Y)"
"42422"	"~ de $1"	" joues "	"100"	"($1=X)"
"42423"	"$1 ~"	" fait toilette"	"100"	"($1=X)"
"42425"	"$1 qui est ~"	""	"100"	"($1=X)"
"42429"	"$1 qui est ~"	""	"100"	"($1=X)"
"42430"	"$1 est ~ pour $2"	""	"100"	"($1=X,$2=Y)"
"42431"	"$1 est ~ à $2"	""	"100"	"($1=X,$2=Y)"
"42432"	"$1, qui est un ~ de $2"	""	"100"	"($1=X,$2=Y)"
"42434"	"~ qui se trouve dans $1"	""	"100"	"($1=X)"
"42436"	"~ qui sert à $1 pour y mettre $2"	""	"100"	"($1=X,$2=Y)"
"42437"	"~ qui se trouve dans $1"	""	"100"	"($1=X)"
"42438"	"~ qui se trouve dans $1"	""	"100"	"($1=X)"
"42439"	"~ qui se trouve dans $1"	""	"100"	"($1=X)"
"42441"	"~ de $1"	""	"100"	"($1=X)"
"42442"	"$1 qui est ~"	""	"100"	"($1=X)"
"42443"	"$1 ~ $2 sur $3"	"pose"	"100"	"($1=X,$2=Y,$3=Z)"
"42444"	"$1 ~ à $2"	"se pose"	"100"	"($1=X,$2=Y)"
"42445"	"~ distribué par $1 à $2 pour $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42446"	"$1 ~ $2"	"guée"	"100"	"($1=X,$2=Y)"
"42447"	"$1 ~ $2"	" manque "	"100"	"($1=X,$2=Y)"
"42448"	"$1 ~ $2"	" loupe "	"100"	"($1=X,$2=Y)"
"42449"	"~"	""	"100"	"()"
"42450"	"$1 ~ $2"	" rate "	"100"	"($1=X,$2=Y)"
"42451"	"~ où $1 abrite $2"	""	"100"	"($1=X,$2=Y)"
"42453"	"$1 qui est ~"	""	"100"	"($1=X)"
"42455"	"~ de $1"	""	"100"	"($1=X)"
"42456"	"~ de $1"	""	"100"	"($1=X)"
"42457"	"~ de $1"	""	"100"	"($1=X)"
"42458"	"~ joué par $1"	""	"100"	"($1=X)"
"42460"	"$1 ~"	" jaillit "	"100"	"($1=X)"
"42461"	"$1 ~"	" tarit "	"100"	"($1=X)"
"42462"	"$1 ~"	" se tarit"	"100"	"($1=X)"
"42463"	"$1 qui est ~"	""	"100"	"($1=X)"
"42464"	"~ qui sert à $1"	""	"100"	"($1=X)"
"42465"	"$1 ~"	" meugle "	"100"	"($1=X)"
"42466"	"$1 ~"	" beugle "	"100"	"($1=X)"
"42467"	"$1 ~"	" mugit "	"100"	"($1=X)"
"42468"	"~ produit par $1"	""	"100"	"($1=X)"
"42469"	"~ produit par $1"	""	"100"	"($1=X)"
"42471"	"~ produit par $1"	""	"100"	"($1=X)"
"42472"	"~ produit par $1"	""	"100"	"($1=X)"
"42473"	"~ de $1"	""	"100"	"($1=X)"
"42474"	"$1, qui est une ~"	""	"100"	"($1=X)"
"42475"	"~ de $1"	""	"100"	"($1=X)"
"42476"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"42478"	"~ où $1 abrite $2"	""	"100"	"($1=X,$2=Y)"
"42479"	"$1 ~"	""	"100"	"($1=X)"
"42480"	"~ de $1"	""	"100"	"($1=X)"
"42481"	"$1 qui est ~"	""	"100"	"($1=X)"
"42482"	"! ~ qui se trouve sur $1"	""	"100"	"($1=X)"
"42483"	"~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"42485"	"$1 ~ $2"	" trait "	"100"	"($1=X,$2=Y)"
"42486"	"$1 ~"	"tourne"	"100"	"($1=X)"
"42487"	"~ de $1 par $2"	""	"100"	"($1=X,$2=Y)"
"42489"	"~ qui sert à $1 pour traire $2"	""	"100"	"($1=X,$2=Y)"
"42490"	"$1 ~"	""	"100"	"($1=X)"
"42492"	"~ fait par $1 de $2 entre $3 et $4"	""	"100"	"($1=X,$2=Y,$3=Z,$4=W)"
"42493"	"$1 ~"	""	"100"	"($1=X)"
"42494"	"[$1] ~ par $2"	""	"100"	"($1=X,$2=Y)"
"42495"	"$1 ~"	""	"100"	"($1=X)"
"42496"	"$1 ~"	""	"100"	"($1=X)"
"42500"	"$1, qui est une ~"	""	"100"	"($1=X)"
"42501"	"$1 ~"	"mange de la vache enragée"	"100"	"($1=X)"
"42503"	"! ~ qui atteint $1"	""	"100"	"($1=X)"
"42504"	"$1, qui est une ~"	""	"100"	"($1=X)"
"42505"	"~ fait par $2 qui sert à $1"	""	"100"	"($1=Y,$2=X)"
"42506"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"42508"	"$1 ~"	""	"100"	"($1=X)"
"42509"	"$1 qui est ~"	""	"100"	"($1=X)"
"42510"	"~"	""	"100"	"()"
"42512"	"~ qui touchent $1"	""	"100"	"($1=X)"
"42513"	"~ qui touchent $1"	""	"100"	"($1=X)"
"42514"	"$1 ~"	""	"100"	"($1=X)"
"42515"	"$1 ~"	""	"100"	"($1=X)"
"42517"	"~"	""	"100"	"()"
"42519"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"42520"	"~ de $1"	""	"100"	"($1=X)"
"42521"	"~ de $1"	""	"100"	"($1=X)"
"42522"	"~ de $1"	""	"100"	"($1=X)"
"42523"	"$1, qui est un ~"	""	"100"	"($1=X)"
"42524"	"~ $2 (de $1)"	""	"100"	"($1=X,$2=Y)"
"42525"	"$1 ~"	""	"100"	"($1=X)"
"42526"	"~"	""	"100"	"()"
"42527"	"~ qui sert à $1"	""	"100"	"($1=X)"
"42528"	"$1(-)~"	""	"100"	"($1=X)"
"42529"	"~ de $1"	""	"100"	"($1=X)"
"42530"	"~"	""	"100"	"()"
"42531"	"~ auquel participent les $1"	""	"100"	"($1=X)"
"42532"	"! ~ de $1 dans $2"	""	"60"	"($1=X,$2=Y)"
"42533"	"! ~ de $1"	""	"60"	"($1=X)"
"42534"	"! ~ de $1 sur $2"	""	"60"	"($1=Y,$2=X)"
"42535"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"42536"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"42537"	"$1 qui est ~"	""	"100"	"($1=X)"
"42538"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"42539"	"$1 ~"	""	"100"	"($1=X)"
"42540"	"$1, qui est un ~"	""	"100"	"($1=X)"
"42541"	"$1, qui est une ~"	""	"100"	"($1=X)"
"42542"	"$1, qui est une ~"	""	"100"	"($1=X)"
"42543"	"$1, qui est un ~"	""	"100"	"($1=X)"
"42544"	"$1, qui est un ~"	""	"100"	"($1=X)"
"42545"	"$1, qui est une ~ de $2"	""	"100"	"($1=X,$2=Y)"
"42549"	"~ où les $1 vont pour $2"	""	"100"	"($1=X,$2=Y)"
"42550"	"~"	""	"100"	"()"
"42551"	"! $1 ~"	" étincelle "	"100"	"($1=X)"
"42552"	"$1 ~"	" scintille "	"100"	"($1=X)"
"42553"	"~"	""	"100"	"()"
"42554"	"~"	""	"100"	"()"
"42555"	"~"	""	"100"	"()"
"42556"	"~"	""	"100"	"()"
"42557"	"~ de $1"	""	"100"	"($1=X)"
"42558"	"~ de $1"	""	"100"	"($1=X)"
"42559"	"! ~ $1 $2"	""	"90"	"($1=X,$2=Y)"
"42561"	"~ de $1"	""	"100"	"($1=X)"
"42562"	"! ~ $1"	""	"100"	"($1=X)"
"42563"	"! ~ $1"	""	"60"	"($1=X)"
"42564"	"! ~ $1"	""	"100"	"($1=X)"
"42565"	"~ de $1"	""	"100"	"($1=X)"
"42566"	"~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"42567"	"~ de $2 éprouvée par $1"	""	"100"	"($1=X,$2=Y)"
"42568"	"$1, qui est une ~ pour $2"	""	"100"	"($1=X,$2=Y)"
"42582"	"$1 ~"	" va aux toilettes"	"100"	"($1=X)"
"42583"	"~ de $1"	""	"100"	"($1=X)"
"42585"	"~ de $1"	""	"100"	"($1=X)"
"42586"	"~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"42587"	"$1 ~ $2 sur $3"	" répand "	"100"	"($1=X,$2=Y,$3=Z)"
"42589"	"! ~ de $1 située à $2"	""	"100"	"($1=X,$2=Y)"
"42590"	"~ de $1"	""	"100"	"($1=X)"
"42591"	"~ de $1"	""	"100"	"($1=X)"
"42592"	"~ pratiquée par les $1"	""	"100"	"($1=X)"
"42593"	"~ de $1"	""	"100"	"($1=X)"
"42595"	"~ de $1"	""	"100"	"($1=X)"
"42596"	"$1 ~"	""	"100"	"($1=X)"
"42597"	"$1 ~"	""	"100"	"($1=X)"
"42598"	"$1 ~ $2 à $3"	"taille"	"100"	"($1=X,$2=Y,$3=Z)"
"42599"	"$1 ~"	""	"100"	"($1=X)"
"42600"	"~ $1"	""	"100"	"($1=X)"
"42601"	"~ de $1"	""	"100"	"($1=X)"
"42602"	"~ de $1"	""	"100"	"($1=X)"
"42605"	"! $1 ~ de $2"	" se coiffe "	"100"	"($1=X,$2=Y)"
"42607"	"~ de $1"	""	"100"	"($1=X)"
"42608"	"~ de $1"	""	"100"	"($1=X)"
"42609"	"~ de $1"	""	"100"	"($1=X)"
"42610"	"~ de $1"	""	"100"	"($1=X)"
"42611"	"~ de $1"	""	"100"	"($1=X)"
"42615"	"Le locuteur dit : « ~ »"	" Pouce ! "	"100"	"()"
"42616"	"~ de $1"	""	"100"	"($1=X)"
"42617"	"! $1 est ~ de $2"	""	"60"	"($1=X,$2=Y)"
"42618"	"~"	""	"100"	"()"
"42622"	"~ envers $2 éprouvé par $1"	""	"100"	"($1=X,$2=Y)"
"42624"	"~ destinée à être consommée par $1"	""	"100"	"($1=X)"
"42625"	"~ destinée à être consommée par $1"	""	"100"	"($1=X)"
"42626"	"! $1 est ~ à $2"	""	"60"	"($1=X,$2=Y)"
"42627"	"! $1 est ~ de $2"	""	"60"	"($1=X,$2=Y)"
"42628"	"! $1 est ~ avec $2"	""	"60"	"($1=X,$2=Y)"
"42629"	"! $1, qui est ~ à $2"	""	"60"	"($1=X,$2=Y)"
"42631"	"! ~ de $1"	""	"60"	"($1=X)"
"42632"	"$1 ~"	""	"100"	"($1=X)"
"42634"	"$1 qui est ~"	""	"100"	"($1=X)"
"42636"	"$1 ~"	""	"100"	"($1=X)"
"42638"	" les $1 sont ~"	""	"100"	"($1=X)"
"42639"	"~ entre X et Y$1 avec $2"	""	"100"	"()"
"42640"	"~ entre X et Y$1 avec $2"	""	"100"	"()"
"42641"	"~ entre X et Y$1 avec $2"	""	"100"	"()"
"42642"	"~ de $1 avec $2"	""	"100"	"($1=X,$2=Y)"
"42643"	"~ entre $1 et $2 sur le plan de $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42644"	"~ entre $1 et $2 sur le plan de $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42646"	"~ partagé par $1 et $2 de nature $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42647"	"~ $1"	""	"100"	"($1=X)"
"42648"	"$1 ~"	""	"100"	"($1=X)"
"42649"	"~ $1"	""	"100"	"($1=X)"
"42650"	"$1 ~ $2"	"s’avère"	"100"	"($1=X,$2=Y)"
"42651"	"$1 est ~ à $2"	""	"100"	"($1=X,$2=Y)"
"42652"	"! $1 est ~ à $2"	""	"60"	"($1=X,$2=Y)"
"42653"	"! ~ qu'est $1"	""	"100"	"($1=X)"
"42654"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"42656"	"~ de $1 dans $2"	""	"100"	"($1=X,$2=Y)"
"42658"	"$1 ~"	""	"100"	"($1=X)"
"42659"	"$1 ~ $2"	"décélère"	"100"	"($1=X,$2=Y)"
"42661"	"$1 ~"	"ralentit"	"100"	"($1=X)"
"42662"	"$1 ~"	"ralentit"	"100"	"($1=X)"
"42663"	"~ de $1"	""	"100"	"($1=X)"
"42664"	"$1 ~"	" ralentit"	"100"	"($1=X)"
"42665"	"$1 ~ $2"	"ralentit "	"100"	"($1=X,$2=Y)"
"42667"	"~ de $1 causé par $2"	""	"100"	"($1=X,$2=Y)"
"42668"	"$1 ~ $2"	"accélère"	"100"	"($1=X,$2=Y)"
"42669"	"! $1 est ~ de $2"	""	"100"	"($1=X,$2=Y)"
"42670"	"! $1 ~ pour $2"	" pédale dans la choucroute "	"90"	"($1=X,$2=Y)"
"42671"	"! $1, ~ à $2"	""	"100"	"($1=X,$2=Y)"
"42672"	"! $1 ~pour $2"	" pédale dans la semoule "	"90"	"($1=X,$2=Y)"
"42673"	"$1 ~ $2"	"accélère"	"100"	"($1=X,$2=Y)"
"42674"	"! $1, qui est ~ à $2"	""	"100"	"($1=X,$2=Y)"
"42676"	"! ~ $1 de $2"	""	"60"	"($1=X,$2=Y)"
"42677"	"! ~ $1 de $2"	""	"60"	"($1=X,$2=Y)"
"42679"	"$1 est ~ à $2"	""	"100"	"($1=X,$2=Y)"
"42680"	"~ de $1"	""	"100"	"($1=X)"
"42681"	"~ $2 (de $1)"	""	"100"	"($1=X,$2=Y)"
"42684"	"$1 qui est ~"	""	"100"	"($1=X)"
"42685"	"~ de $1"	""	"100"	"($1=X)"
"42686"	"$1 ~ $2"	"prend"	"100"	"($1=X,$2=Y)"
"42688"	"~ de $1"	""	"100"	"($1=X)"
"42691"	"$1 qui est ~"	""	"100"	"($1=X)"
"42692"	"$1 ~ $2"	" assure "	"100"	"($1=X,$2=Y)"
"42693"	"~ produit par $1"	""	"100"	"($1=X)"
"42694"	"~ produit par $1"	""	"90"	"($1=X)"
"42695"	"! ~ joué par $1 dans $2"	""	"60"	"($1=X,$2=Y)"
"42696"	"! ~ de $1 produit par $2 dans $3"	""	"60"	"($1=X,$2=Y,$3=Z)"
"42697"	"~ par $1 à $2"	""	"100"	"($1=X,$2=Y)"
"42698"	"$1 qui est ~"	""	"100"	"($1=X)"
"42699"	"$1 qui est ~"	""	"100"	"($1=X)"
"42700"	"$1 qui est ~"	""	"100"	"($1=X)"
"42701"	"$1 qui est ~"	""	"100"	"($1=X)"
"42707"	"$1 qui est ~"	""	"100"	"($1=X)"
"42708"	"$1 qui est ~"	""	"100"	"($1=X)"
"42710"	"$1 ~ $2"	""	"100"	"($1=X,$2=Y)"
"42711"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"42712"	"! $1 ~"	" déraille "	"100"	"($1=X)"
"42713"	"[$1] ~ $2"	""	"100"	"($1=X,$2=Y)"
"42714"	"$1 ~ dans le domaine $2"	" a un train de retard "	"100"	"($1=X,$2=Y)"
"42716"	"$1 ~"	" prend le train en marche"	"100"	"($1=X)"
"42717"	"$1 ~"	" tombe"	"100"	"($1=X)"
"42718"	"~ produites par $1"	""	"90"	"($1=X)"
"42720"	"$1 ~ $2"	" accroît "	"100"	"($1=X,$2=Y)"
"42721"	"$1 ~"	" s’accroît"	"100"	"($1=X)"
"42723"	"~ de $1"	""	"100"	"($1=X)"
"42724"	"~ constitué des $2 utilisé par $1"	""	"100"	"($1=X,$2=Y)"
"42725"	"$1 qui est ~"	""	"100"	"($1=X)"
"42726"	"$1 qui est ~"	""	"100"	"($1=X)"
"42727"	"$1 ~ $2 de $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42728"	"~ faite par $2 destinée à être consommée par $1"	""	"90"	"($1=X,$2=Y)"
"42729"	"$1 ~"	" prend de la bouteille"	"100"	"($1=X)"
"42731"	"~ composée des $1"	""	"100"	"($1=X)"
"42732"	"~ de $1"	""	"100"	"($1=X)"
"42733"	"$1, qui est un ~ de $2"	""	"100"	"($1=X,$2=Y)"
"42734"	"$1, qui est une ~ de $2"	""	"100"	"($1=X,$2=Y)"
"42735"	"~ de $1"	""	"100"	"($1=X)"
"42736"	"$1 qui est ~"	""	"100"	"($1=X)"
"42737"	"$1 est ~ pour $2"	""	"100"	"($1=X,$2=Y)"
"42738"	"~ de $1 qui sert à $2"	""	"60"	"($1=X,$2=Y)"
"42740"	"~ de $1 constituée de $2"	""	"60"	"($1=X,$2=Y)"
"42741"	"~ réalisée par $1"	""	"100"	"($1=X)"
"42744"	"~ de $1"	""	"100"	"($1=X)"
"42745"	"$1 ~ $2 à $3"	"donne"	"100"	"($1=X,$2=Y,$3=Z)"
"42747"	"$1 ~ à l’endroit ou dans la position $2"	"se remet "	"100"	"($1=X,$2=Y)"
"42748"	"$1 ~"	""	"100"	"($1=X)"
"42749"	"~ qui sert à $1"	""	"100"	"($1=X)"
"42752"	"$1 ~ $2"	"refait"	"100"	"($1=X,$2=Y)"
"42753"	"~ où travaillent les $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"42755"	"$1 ~ $2"	"borde"	"100"	"($1=X,$2=Y)"
"42756"	"$1 ~ $2"	""	"100"	"($1=X,$2=Y)"
"42758"	"~ (de $1)"	""	"100"	"($1=X)"
"42759"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"42760"	"~ de $1 pour $2"	"bouteille à la mer"	"100"	"($1=X,$2=Y)"
"42761"	"~ des $1"	""	"100"	"($1=X)"
"42766"	"~ qui sert à $1 pour aller de $2 à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"42768"	"~"	""	"100"	"()"
"42771"	" $1 ~"	""	"100"	"($1=X)"
"42774"	"$1 ~ sur $2"	"agit"	"100"	"($1=X,$2=Y)"
"42777"	"$1 ~"	"travaille"	"100"	"($1=X)"
"42778"	"$1 ~ $2"	""	"100"	"($1=X,$2=Y)"
"42780"	"$1 ~ $2"	"retape"	"100"	"($1=X,$2=Y)"
