"id"	"entry"	"lexnum"	"status"	"%"
"26816"	"26818"	""	"2"	"100"
"26817"	"26819"	"I"	"2"	"100"
"26818"	"26820"	""	"2"	"100"
"26819"	"26821"	"I.a"	"2"	"100"
"26820"	"26822"	"I"	"2"	"100"
"26821"	"26823"	""	"2"	"100"
"26822"	"26824"	"I.1b"	"2"	"100"
"26823"	"26825"	"I"	"2"	"100"
"26824"	"26826"	"I"	"1"	"100"
"26825"	"26827"	""	"2"	"100"
"26826"	"26828"	"III"	"2"	"100"
"26827"	"26829"	"I.2"	"2"	"100"
"26828"	"26830"	"I.1"	"2"	"100"
"26829"	"26831"	"I"	"2"	"100"
"26830"	"26832"	""	"2"	"100"
"26831"	"26833"	"I.1"	"2"	"100"
"26832"	"26834"	"I.1"	"2"	"100"
"26833"	"26835"	"I.1"	"2"	"100"
"26834"	"26836"	"I"	"2"	"100"
"26835"	"26837"	""	"2"	"100"
"26836"	"26838"	"I"	"2"	"100"
"26837"	"26839"	""	"2"	"100"
"26838"	"26840"	"1"	"2"	"100"
"26839"	"26841"	""	"2"	"100"
"26840"	"26842"	"I.2"	"2"	"100"
"26841"	"26843"	"I"	"2"	"100"
"26842"	"26844"	"1"	"2"	"100"
"26843"	"26845"	"1"	"2"	"100"
"26844"	"26846"	"1"	"2"	"100"
"26845"	"26847"	""	"2"	"100"
"26846"	"26848"	""	"2"	"100"
"26847"	"26849"	""	"2"	"100"
"26848"	"26850"	""	"2"	"100"
"26849"	"26851"	""	"2"	"100"
"26850"	"26852"	"a"	"2"	"100"
"26851"	"26853"	""	"2"	"100"
"26852"	"26854"	""	"2"	"100"
"26853"	"26855"	""	"2"	"100"
"26854"	"26856"	"I.2"	"2"	"100"
"26855"	"26857"	"I"	"2"	"100"
"26856"	"26858"	""	"2"	"100"
"26857"	"26859"	""	"2"	"100"
"26858"	"26860"	"III.2"	"2"	"100"
"26859"	"26861"	"I.2"	"2"	"100"
"26860"	"26862"	"I"	"2"	"100"
"26861"	"26863"	""	"2"	"100"
"26862"	"26864"	""	"2"	"100"
"26863"	"26865"	"I"	"2"	"100"
"26864"	"26866"	"I"	"2"	"100"
"26865"	"26867"	""	"2"	"100"
"26866"	"26868"	"I"	"2"	"100"
"26867"	"26869"	""	"2"	"100"
"26868"	"26870"	"I.a"	"2"	"100"
"26869"	"26871"	"II"	"2"	"100"
"26870"	"26872"	""	"2"	"100"
"26871"	"26873"	""	"2"	"100"
"26872"	"26874"	""	"2"	"100"
"26873"	"26875"	"I.a"	"2"	"100"
"26874"	"26876"	""	"2"	"100"
"26875"	"26877"	"3"	"2"	"100"
"26876"	"26878"	""	"2"	"100"
"26877"	"26879"	""	"2"	"100"
"26878"	"26880"	""	"2"	"100"
"26879"	"26881"	""	"2"	"100"
"26880"	"26882"	"I"	"2"	"100"
"26881"	"26883"	"I"	"2"	"100"
"26882"	"26884"	"1"	"2"	"100"
"26883"	"26885"	""	"2"	"100"
"26884"	"26886"	"I"	"2"	"100"
"26885"	"26887"	"I"	"2"	"100"
"26886"	"26888"	"I"	"2"	"100"
"26887"	"26889"	"I"	"2"	"100"
"26888"	"26890"	""	"2"	"100"
"26889"	"26891"	"I"	"2"	"100"
"26890"	"26892"	"I"	"2"	"100"
"26891"	"26893"	"I"	"2"	"100"
"26892"	"26894"	""	"2"	"100"
"26893"	"26895"	""	"2"	"100"
"26894"	"26896"	"I.1"	"2"	"100"
"26895"	"26897"	"1"	"2"	"100"
"26896"	"26898"	""	"2"	"100"
"26897"	"26899"	""	"2"	"100"
"26898"	"26900"	""	"2"	"100"
"26899"	"26901"	"II"	"2"	"100"
"26900"	"26902"	""	"2"	"100"
"26901"	"26903"	""	"2"	"100"
"26902"	"26904"	"I"	"2"	"100"
"26903"	"26905"	""	"2"	"100"
"26904"	"26906"	"I"	"2"	"100"
"26905"	"26907"	"a"	"2"	"100"
"26906"	"26908"	"I"	"2"	"100"
"26907"	"26909"	""	"2"	"100"
"26908"	"26910"	"2"	"2"	"100"
"26909"	"26911"	""	"2"	"100"
"26910"	"26912"	""	"2"	"100"
"26911"	"26913"	"I.1a"	"2"	"100"
"26912"	"26914"	"I.a"	"2"	"100"
"26913"	"26915"	"I.1"	"2"	"100"
"26914"	"26916"	"I"	"2"	"100"
"26915"	"26917"	"1"	"2"	"100"
"26916"	"26918"	"I.1a"	"2"	"100"
"26917"	"26919"	"1"	"2"	"100"
"26918"	"26920"	"I.1"	"2"	"100"
"26919"	"26921"	"I.1"	"2"	"100"
"26920"	"26922"	"I.1a"	"2"	"100"
"26921"	"26923"	""	"2"	"100"
"26922"	"26924"	"I.1"	"2"	"100"
"26923"	"26925"	"I"	"2"	"100"
"26924"	"26926"	"I.1a"	"2"	"100"
"26925"	"26927"	"III"	"2"	"100"
"26926"	"26928"	"I"	"2"	"100"
"26927"	"26929"	"1"	"2"	"100"
"26928"	"26930"	"I.1"	"2"	"100"
"26929"	"26931"	"I.1a"	"2"	"100"
"26930"	"26932"	"1"	"2"	"100"
"26931"	"26933"	"I.2a"	"2"	"100"
"26932"	"26934"	"1"	"2"	"100"
"26933"	"26935"	"I.1a"	"2"	"100"
"26934"	"26936"	"I.1a"	"2"	"100"
"26935"	"26937"	"I"	"2"	"100"
"26936"	"26938"	"1"	"2"	"100"
"26937"	"26939"	"2"	"2"	"100"
"26938"	"26940"	"I"	"2"	"100"
"26939"	"26941"	""	"2"	"100"
"26940"	"26942"	"I.1a"	"2"	"100"
"26941"	"26943"	"I.1"	"2"	"100"
"26942"	"26944"	"I"	"2"	"100"
"26943"	"26945"	"III.1"	"2"	"100"
"26944"	"26946"	"I"	"2"	"100"
"26945"	"26947"	"1"	"2"	"100"
"26946"	"26948"	"I.b"	"2"	"60"
"26947"	"26949"	"I"	"2"	"100"
"26948"	"26950"	"1"	"2"	"100"
"26949"	"26951"	"I.3"	"2"	"100"
"26950"	"26952"	"I"	"2"	"100"
"26951"	"26953"	""	"2"	"100"
"26952"	"26954"	"I.2"	"2"	"100"
"26953"	"26955"	""	"2"	"100"
"26954"	"26956"	"I.1"	"2"	"100"
"26955"	"26957"	"I"	"2"	"100"
"26956"	"26958"	""	"2"	"100"
"26957"	"26959"	"I.1"	"1"	"100"
"26958"	"26960"	"1"	"2"	"100"
"26959"	"26961"	""	"2"	"100"
"26960"	"26962"	"II"	"2"	"100"
"26961"	"26963"	"I"	"2"	"100"
"26962"	"26964"	"I"	"2"	"100"
"26963"	"26965"	"I.2"	"2"	"100"
"26964"	"26966"	"I"	"2"	"100"
"26965"	"26967"	"I.1"	"2"	"100"
"26966"	"26968"	""	"2"	"100"
"26967"	"26969"	"I.1a"	"2"	"100"
"26968"	"26970"	"I.a"	"2"	"100"
"26969"	"26971"	"II.1"	"2"	"100"
"26970"	"26972"	""	"2"	"100"
"26971"	"26973"	"I"	"2"	"100"
"26972"	"26974"	"1a"	"2"	"100"
"26973"	"26975"	"I.1"	"2"	"100"
"26974"	"26976"	""	"2"	"100"
"26975"	"26977"	"I"	"2"	"100"
"26976"	"26978"	"1"	"2"	"100"
"26977"	"26979"	""	"2"	"100"
"26978"	"26980"	"I"	"2"	"100"
"26979"	"26981"	""	"2"	"100"
"26980"	"26982"	"a"	"2"	"100"
"26981"	"26983"	""	"2"	"100"
"26982"	"26984"	"II"	"2"	"100"
"26983"	"26985"	"I.1"	"2"	"100"
"26984"	"26986"	"1a"	"2"	"100"
"26985"	"26987"	""	"2"	"100"
"26986"	"26988"	""	"2"	"100"
"26987"	"26989"	"I.1"	"2"	"100"
"26988"	"26990"	"I"	"2"	"100"
"26989"	"26991"	""	"2"	"100"
"26990"	"26992"	"1"	"2"	"100"
"26991"	"26993"	""	"2"	"100"
"26992"	"26994"	"I"	"2"	"100"
"26993"	"26995"	"I.1"	"2"	"100"
"26994"	"26996"	""	"2"	"100"
"26995"	"26997"	"I"	"2"	"100"
"26996"	"26998"	""	"2"	"100"
"26997"	"26999"	"II.2"	"2"	"100"
"26998"	"27000"	"I"	"2"	"100"
"26999"	"27001"	"1"	"2"	"100"
"27000"	"27002"	"II"	"2"	"100"
"27001"	"27003"	"1"	"2"	"100"
"27003"	"27005"	"II"	"2"	"100"
"27004"	"27006"	""	"2"	"100"
"27005"	"27007"	"I.1"	"2"	"100"
"27006"	"27008"	"I.1"	"2"	"100"
"27007"	"27009"	"I.1"	"2"	"100"
"27008"	"27010"	""	"2"	"100"
"27009"	"27011"	""	"2"	"100"
"27010"	"27012"	"I.2"	"2"	"100"
"27011"	"27013"	""	"2"	"100"
"27012"	"27014"	"I"	"2"	"100"
"27013"	"27015"	"1"	"2"	"100"
"27014"	"27016"	"I"	"2"	"100"
"27015"	"27017"	"I"	"2"	"100"
"27016"	"27018"	"I"	"2"	"100"
"27017"	"27019"	"I"	"2"	"100"
"27018"	"27020"	"I"	"2"	"100"
"27019"	"27021"	"I.1"	"2"	"100"
"27021"	"27023"	"I.1"	"2"	"100"
"27022"	"27024"	""	"2"	"100"
"27023"	"27025"	"I"	"2"	"100"
"27024"	"27026"	""	"2"	"100"
"27025"	"27027"	"I"	"2"	"100"
"27026"	"27028"	"I"	"2"	"100"
"27027"	"27029"	"I.1"	"2"	"100"
"27028"	"27030"	""	"2"	"100"
"27029"	"27031"	""	"2"	"100"
"27030"	"27032"	"I"	"2"	"100"
"27031"	"27033"	""	"2"	"100"
"27032"	"27034"	""	"2"	"100"
"27033"	"27035"	""	"2"	"100"
"27034"	"27036"	""	"2"	"100"
"27035"	"27037"	"1"	"2"	"100"
"27036"	"27038"	""	"2"	"100"
"27037"	"27039"	""	"2"	"100"
"27038"	"27040"	"I"	"2"	"100"
"27039"	"27041"	""	"2"	"100"
"27040"	"27042"	""	"2"	"100"
"27041"	"27043"	""	"2"	"100"
"27042"	"27044"	""	"2"	"100"
"27043"	"27045"	"1"	"2"	"100"
"27044"	"27046"	"I.1"	"2"	"100"
"27045"	"27047"	"I"	"2"	"100"
"27046"	"27048"	"I.2"	"2"	"100"
"27047"	"27049"	"I.2"	"2"	"100"
"27048"	"27050"	""	"2"	"100"
"27049"	"27051"	"I"	"2"	"100"
"27050"	"27052"	""	"2"	"100"
"27051"	"27053"	"I"	"2"	"100"
"27052"	"27054"	""	"2"	"100"
"27053"	"27055"	"I.a"	"2"	"100"
"27054"	"27056"	""	"2"	"100"
"27055"	"27057"	"I"	"2"	"100"
"27056"	"27058"	""	"2"	"100"
"27057"	"27059"	"II"	"2"	"100"
"27058"	"27060"	"I.a"	"2"	"100"
"27059"	"27061"	"1a"	"1"	"100"
"27060"	"27062"	"a"	"2"	"100"
"27061"	"27063"	""	"2"	"100"
"27062"	"27064"	"I.1a"	"2"	"100"
"27063"	"27065"	"II"	"2"	"100"
"27064"	"27066"	"II"	"2"	"100"
"27065"	"27067"	"I"	"2"	"100"
"27066"	"27068"	""	"2"	"100"
"27067"	"27069"	""	"2"	"100"
"27068"	"27070"	"I.1"	"2"	"100"
"27069"	"27071"	""	"2"	"100"
"27070"	"27072"	"I"	"2"	"100"
"27071"	"27073"	""	"2"	"100"
"27072"	"27074"	"I.1"	"2"	"100"
"27073"	"27075"	"I.1a"	"2"	"100"
"27074"	"27076"	""	"2"	"100"
"27075"	"27077"	""	"2"	"100"
"27076"	"27078"	"I"	"2"	"100"
"27077"	"27079"	""	"2"	"100"
"27078"	"27080"	"1"	"2"	"100"
"27079"	"27081"	""	"2"	"100"
"27080"	"27082"	"I"	"2"	"100"
"27081"	"27083"	"1"	"2"	"100"
"27082"	"27084"	"II.1"	"2"	"100"
"27083"	"27085"	""	"2"	"100"
"27084"	"27086"	"I"	"2"	"100"
"27085"	"27087"	"1"	"2"	"100"
"27086"	"27088"	"1a"	"2"	"100"
"27087"	"27089"	"I"	"2"	"100"
"27088"	"27090"	""	"2"	"100"
"27089"	"27091"	"1"	"2"	"100"
"27090"	"27092"	""	"2"	"100"
"27091"	"27093"	"I.2"	"2"	"100"
"27092"	"27094"	"I"	"2"	"100"
"27093"	"27095"	""	"2"	"100"
"27094"	"27096"	""	"2"	"100"
"27095"	"27097"	""	"2"	"100"
"27096"	"27098"	"1"	"2"	"100"
"27097"	"27099"	""	"2"	"100"
"27098"	"27100"	""	"2"	"100"
"27099"	"27101"	"I"	"2"	"100"
"27100"	"27102"	""	"2"	"100"
"27101"	"27103"	"I.2"	"2"	"100"
"27102"	"27104"	"II"	"2"	"100"
"27103"	"27105"	"II"	"2"	"100"
"27104"	"27106"	"I"	"2"	"100"
"27105"	"27107"	""	"2"	"100"
"27106"	"27108"	"I"	"2"	"100"
"27107"	"27109"	"I"	"2"	"100"
"27108"	"27110"	"I.1"	"2"	"100"
"27109"	"27111"	""	"2"	"100"
"27110"	"27112"	"1b"	"2"	"100"
"27111"	"27113"	"I.1"	"2"	"100"
"27112"	"27114"	""	"2"	"100"
"27113"	"27115"	"II"	"2"	"100"
"27114"	"27116"	"2"	"2"	"100"
"27115"	"27117"	""	"2"	"100"
"27116"	"27118"	"I"	"2"	"100"
"27117"	"27119"	"1"	"2"	"100"
"27118"	"27120"	"I.2"	"2"	"100"
"27119"	"27121"	"I.b"	"2"	"100"
"27120"	"27122"	"I"	"2"	"100"
"27121"	"27123"	"1a"	"2"	"100"
"27122"	"27124"	"I.a"	"2"	"100"
"27123"	"27125"	"1"	"2"	"100"
"27124"	"27126"	""	"2"	"100"
"27125"	"27127"	"1"	"2"	"100"
"27126"	"27128"	""	"2"	"100"
"27127"	"27129"	"1"	"2"	"100"
"27128"	"27130"	"I.1"	"2"	"100"
"27129"	"27131"	""	"2"	"100"
"27130"	"27132"	"1"	"2"	"100"
"27131"	"27133"	""	"2"	"100"
"27132"	"27134"	"1"	"2"	"100"
"27133"	"27135"	"III.3"	"2"	"100"
"27134"	"27136"	"II"	"2"	"100"
"27135"	"27137"	""	"2"	"100"
"27136"	"27138"	"II"	"2"	"100"
"27137"	"27139"	"I.b"	"2"	"100"
"27138"	"27140"	""	"2"	"100"
"27139"	"27141"	""	"2"	"100"
"27140"	"27142"	"III.2"	"2"	"100"
"27141"	"27143"	"I"	"2"	"100"
"27142"	"27144"	"2"	"2"	"100"
"27143"	"27145"	""	"2"	"100"
"27144"	"27146"	"I"	"2"	"100"
"27145"	"27147"	"I"	"2"	"100"
"27146"	"27148"	""	"2"	"100"
"27147"	"27149"	"I"	"2"	"100"
"27148"	"27150"	""	"2"	"100"
"27149"	"27151"	""	"2"	"100"
"27150"	"27152"	"I.1"	"2"	"100"
"27151"	"27153"	"I"	"2"	"100"
"27152"	"27154"	"3"	"2"	"100"
"27153"	"27155"	""	"2"	"100"
"27154"	"27156"	"I"	"2"	"100"
"27155"	"27157"	""	"2"	"100"
"27156"	"27158"	""	"2"	"100"
"27157"	"27159"	""	"2"	"100"
"27158"	"27160"	""	"2"	"100"
"27159"	"27161"	"I"	"2"	"100"
"27160"	"27162"	"I.1b"	"2"	"100"
"27161"	"27163"	"I.2"	"2"	"100"
"27162"	"27164"	""	"2"	"100"
"27163"	"27165"	"1"	"2"	"100"
"27164"	"27166"	"I"	"2"	"100"
"27165"	"27167"	""	"2"	"100"
"27166"	"27168"	"I.1a"	"2"	"100"
"27167"	"27169"	"I"	"2"	"100"
"27168"	"27170"	"I"	"2"	"100"
"27169"	"27171"	""	"2"	"100"
"27170"	"27172"	"I"	"2"	"100"
"27171"	"27173"	""	"2"	"100"
"27172"	"27174"	"II"	"2"	"100"
"27173"	"27175"	"I"	"2"	"100"
"27174"	"27176"	""	"2"	"100"
"27175"	"27177"	"I.1"	"2"	"100"
"27176"	"27178"	"1"	"2"	"100"
"27177"	"27179"	""	"2"	"100"
"27178"	"27180"	"I.1a"	"2"	"100"
"27179"	"27181"	"I.a"	"2"	"100"
"27180"	"27182"	""	"2"	"100"
"27181"	"27183"	""	"2"	"100"
"27182"	"27184"	"II"	"2"	"100"
"27183"	"27185"	"II"	"2"	"100"
"27184"	"27186"	"II"	"2"	"100"
"27185"	"27187"	"I"	"2"	"100"
"27186"	"27188"	"I"	"2"	"100"
"27187"	"27189"	""	"2"	"100"
"27188"	"27190"	""	"2"	"100"
"27189"	"27191"	"I.1b"	"2"	"100"
"27190"	"27192"	"II"	"2"	"100"
"27191"	"27193"	"I"	"2"	"100"
"27192"	"27194"	""	"2"	"100"
"27193"	"27195"	"I.2"	"2"	"100"
"27194"	"27196"	"I"	"2"	"100"
"27195"	"27197"	"I.1"	"2"	"100"
"27196"	"27198"	"I"	"2"	"100"
"27197"	"27199"	""	"2"	"100"
"27198"	"27200"	""	"2"	"100"
"27199"	"27201"	"1"	"2"	"100"
"27200"	"27202"	""	"2"	"100"
"27201"	"27203"	"I"	"2"	"100"
"27202"	"27204"	"1"	"2"	"100"
"27203"	"27205"	"I"	"2"	"100"
"27204"	"27206"	"II"	"2"	"100"
"27205"	"27207"	"I.a"	"2"	"100"
"27206"	"27208"	""	"2"	"100"
"27207"	"27209"	"I"	"2"	"100"
"27208"	"27210"	""	"2"	"100"
"27209"	"27211"	""	"2"	"100"
"27210"	"27212"	"2"	"2"	"100"
"27211"	"27213"	"I"	"2"	"100"
"27212"	"27214"	""	"2"	"100"
"27213"	"27215"	""	"2"	"100"
"27214"	"27216"	""	"2"	"100"
"27215"	"27217"	"I.1"	"2"	"100"
"27216"	"27218"	"I"	"2"	"100"
"27217"	"27219"	""	"2"	"100"
"27218"	"27220"	"I.2"	"2"	"100"
"27219"	"27221"	"I.1"	"2"	"100"
"27220"	"27222"	""	"2"	"100"
"27221"	"27223"	"I.1"	"2"	"100"
"27222"	"27224"	"I.2"	"2"	"100"
"27223"	"27225"	"II"	"2"	"100"
"27224"	"27226"	""	"2"	"100"
"27225"	"27227"	"I"	"2"	"100"
"27226"	"27228"	"II"	"2"	"100"
"27227"	"27229"	"I"	"2"	"100"
"27228"	"27230"	"2"	"2"	"100"
"27229"	"27231"	""	"2"	"100"
"27230"	"27232"	"I"	"2"	"100"
"27231"	"27233"	"I"	"2"	"100"
"27232"	"27234"	""	"2"	"100"
"27233"	"27235"	"I"	"2"	"100"
"27234"	"27236"	""	"2"	"100"
"27235"	"27237"	""	"2"	"100"
"27236"	"27238"	""	"2"	"100"
"27237"	"27239"	"I"	"2"	"100"
"27238"	"27240"	"I"	"2"	"100"
"27239"	"27241"	"2"	"2"	"100"
"27240"	"27242"	"I"	"2"	"100"
"27241"	"27243"	"1"	"2"	"100"
"27242"	"27244"	"I"	"2"	"100"
"27243"	"27245"	""	"2"	"100"
"27244"	"27246"	""	"2"	"100"
"27245"	"27247"	""	"2"	"100"
"27246"	"27248"	"1"	"2"	"100"
"27247"	"27249"	""	"2"	"100"
"27248"	"27250"	""	"2"	"100"
"27249"	"27251"	"II"	"2"	"100"
"27250"	"27252"	""	"2"	"100"
"27251"	"27253"	""	"2"	"100"
"27252"	"27254"	"I"	"2"	"100"
"27253"	"27255"	"I"	"2"	"100"
"27254"	"27256"	"I"	"2"	"100"
"27255"	"27257"	"I"	"2"	"100"
"27256"	"27258"	"1"	"2"	"100"
"27257"	"27259"	"I"	"2"	"100"
"27259"	"27261"	"I"	"2"	"100"
"27260"	"27262"	"III.a"	"2"	"100"
"27261"	"27263"	"I"	"2"	"100"
"27262"	"27264"	""	"2"	"100"
"27263"	"27265"	"I"	"2"	"100"
"27264"	"27266"	"I.1a"	"2"	"100"
"27265"	"27267"	""	"2"	"100"
"27266"	"27268"	"1"	"2"	"100"
"27267"	"27269"	""	"2"	"100"
"27268"	"27270"	"I"	"2"	"100"
"27269"	"27271"	""	"2"	"100"
"27270"	"27272"	""	"2"	"100"
"27271"	"27273"	""	"2"	"100"
"27272"	"27274"	""	"2"	"100"
"27273"	"27275"	"I.1"	"2"	"100"
"27274"	"27276"	""	"2"	"100"
"27275"	"27277"	"I"	"2"	"100"
"27276"	"27278"	"1"	"2"	"100"
"27277"	"27279"	"I.1"	"2"	"100"
"27278"	"27280"	""	"2"	"100"
"27279"	"27281"	"I.1a"	"2"	"100"
"27280"	"27282"	"I"	"2"	"100"
"27281"	"27283"	"I"	"2"	"100"
"27282"	"27284"	"I.2"	"2"	"100"
"27283"	"27285"	""	"2"	"100"
"27284"	"27286"	""	"2"	"100"
"27285"	"27287"	""	"2"	"100"
"27286"	"27288"	"I"	"2"	"100"
"27287"	"27289"	"I"	"2"	"100"
"27288"	"27290"	""	"2"	"100"
"27289"	"27291"	"I.1"	"2"	"100"
"27290"	"27292"	""	"2"	"100"
"27291"	"27293"	"a"	"2"	"100"
"27292"	"27294"	""	"2"	"100"
"27293"	"27295"	"I.1"	"2"	"100"
"27294"	"27296"	"a"	"2"	"100"
"27295"	"27297"	"I.1"	"2"	"100"
"27296"	"27298"	"I.2"	"2"	"100"
"27297"	"27299"	"I"	"2"	"100"
"27298"	"27300"	"1"	"2"	"100"
"27300"	"27302"	"I.1"	"2"	"100"
"27301"	"27303"	""	"2"	"100"
"27302"	"27304"	"I.1"	"2"	"100"
"27303"	"27305"	"I.1"	"2"	"100"
"27304"	"27306"	""	"2"	"100"
"27305"	"27307"	"I"	"2"	"100"
"27306"	"27308"	""	"2"	"100"
"27307"	"27309"	"I.1"	"2"	"100"
"27308"	"27310"	"I.1"	"2"	"100"
"27309"	"27311"	"I"	"2"	"100"
"27310"	"27312"	"I"	"2"	"100"
"27311"	"27313"	"I"	"2"	"100"
"27312"	"27314"	"I"	"2"	"100"
"27313"	"27315"	"I"	"2"	"100"
"27314"	"27316"	""	"2"	"100"
"27315"	"27317"	""	"2"	"100"
"27316"	"27318"	"1"	"2"	"100"
"27317"	"27319"	""	"2"	"100"
"27318"	"27320"	"I"	"2"	"100"
"27319"	"27321"	""	"2"	"100"
"27320"	"27322"	"I.1"	"2"	"100"
"27321"	"27323"	"I"	"2"	"100"
"27322"	"27324"	""	"2"	"100"
"27323"	"27325"	"I"	"2"	"100"
"27324"	"27326"	"I"	"2"	"100"
"27325"	"27327"	"I"	"2"	"100"
"27326"	"27328"	"I"	"2"	"100"
"27327"	"27329"	""	"2"	"100"
"27328"	"27330"	"a"	"2"	"100"
"27329"	"27331"	"I"	"2"	"100"
"27330"	"27332"	""	"2"	"100"
"27331"	"27333"	"1"	"2"	"100"
"27332"	"27334"	"I.1"	"2"	"100"
"27333"	"27335"	""	"2"	"100"
"27334"	"27336"	""	"2"	"100"
"27335"	"27337"	"I.1"	"2"	"100"
"27336"	"27338"	""	"2"	"100"
"27337"	"27339"	"I"	"2"	"100"
"27338"	"27340"	"I.1"	"2"	"100"
"27339"	"27341"	"I"	"2"	"100"
"27340"	"27342"	""	"2"	"100"
"27341"	"27343"	"I"	"2"	"100"
"27342"	"27344"	"I"	"2"	"100"
"27343"	"27345"	"I.1"	"2"	"100"
"27344"	"27346"	""	"2"	"100"
"27345"	"27347"	""	"2"	"100"
"27346"	"27348"	"1"	"2"	"100"
"27347"	"27349"	""	"2"	"100"
"27348"	"27350"	"I"	"2"	"100"
"27349"	"27351"	""	"2"	"100"
"27350"	"27352"	"I.1"	"2"	"100"
"27351"	"27353"	"I.1"	"2"	"100"
"27352"	"27354"	"1"	"2"	"100"
"27353"	"27355"	"I.1a"	"2"	"100"
"27354"	"27356"	"I"	"2"	"100"
"27355"	"27357"	""	"2"	"100"
"27356"	"27358"	""	"2"	"100"
"27357"	"27359"	""	"2"	"100"
"27358"	"27360"	""	"2"	"100"
"27359"	"27361"	""	"2"	"100"
"27360"	"27362"	"2"	"2"	"100"
"27361"	"27363"	""	"2"	"100"
"27362"	"27364"	""	"2"	"100"
"27363"	"27365"	""	"2"	"100"
"27364"	"27366"	"I"	"2"	"100"
"27365"	"27367"	"I"	"2"	"100"
"27366"	"27368"	""	"2"	"100"
"27367"	"27369"	"I"	"2"	"100"
"27368"	"27370"	"II"	"2"	"100"
"27369"	"27371"	"I"	"2"	"100"
"27370"	"27372"	""	"2"	"100"
"27371"	"27373"	""	"2"	"100"
"27372"	"27374"	""	"2"	"100"
"27373"	"27375"	""	"2"	"100"
"27374"	"27376"	"I"	"2"	"100"
"27375"	"27377"	""	"2"	"100"
"27376"	"27378"	"1"	"2"	"100"
"27377"	"27379"	"I"	"2"	"100"
"27378"	"27380"	"1"	"2"	"100"
"27379"	"27381"	"II"	"2"	"100"
"27380"	"27382"	""	"2"	"100"
"27381"	"27383"	""	"2"	"100"
"27382"	"27384"	""	"2"	"100"
"27383"	"27385"	""	"2"	"100"
"27384"	"27386"	""	"2"	"100"
"27385"	"27387"	"I.a"	"2"	"100"
"27386"	"27388"	"I"	"2"	"100"
"27387"	"27389"	"I.1"	"2"	"100"
"27388"	"27390"	"I.1"	"2"	"100"
"27389"	"27391"	"I"	"2"	"100"
"27390"	"27392"	""	"2"	"100"
"27391"	"27393"	"1"	"2"	"100"
"27392"	"27394"	"I"	"2"	"100"
"27393"	"27395"	"I.2"	"2"	"100"
"27394"	"27396"	"I"	"2"	"100"
"27395"	"27397"	"I"	"2"	"100"
"27396"	"27398"	"II"	"2"	"100"
"27397"	"27399"	""	"2"	"100"
"27398"	"27400"	"I.1"	"2"	"100"
"27399"	"27401"	"2"	"2"	"100"
"27400"	"27402"	""	"2"	"100"
"27401"	"27403"	""	"2"	"100"
"27402"	"27404"	""	"2"	"100"
"27403"	"27405"	"I"	"2"	"100"
"27404"	"27406"	"II"	"2"	"100"
"27405"	"27407"	"2"	"2"	"100"
"27406"	"27408"	"I"	"2"	"100"
"27407"	"27409"	"II"	"2"	"100"
"27408"	"27410"	""	"2"	"100"
"27409"	"27411"	""	"1"	"100"
"27410"	"27412"	"I"	"2"	"100"
"27411"	"27413"	"I.1"	"2"	"100"
"27412"	"27414"	""	"2"	"100"
"27413"	"27415"	""	"2"	"100"
"27414"	"27416"	"I"	"2"	"100"
"27415"	"27417"	"I"	"2"	"100"
"27416"	"27418"	""	"2"	"100"
"27417"	"27419"	"I"	"2"	"100"
"27418"	"27420"	""	"2"	"100"
"27419"	"27421"	""	"2"	"100"
"27420"	"27422"	""	"2"	"100"
"27421"	"27423"	"II"	"2"	"100"
"27422"	"27424"	""	"2"	"100"
"27423"	"27425"	""	"2"	"100"
"27424"	"27426"	"I.1a"	"2"	"100"
"27425"	"27427"	""	"2"	"100"
"27426"	"27428"	""	"2"	"100"
"27427"	"27429"	"II"	"2"	"100"
"27428"	"27430"	""	"2"	"100"
"27429"	"27431"	"I"	"2"	"100"
"27430"	"27432"	"II"	"2"	"100"
"27431"	"27433"	""	"2"	"100"
"27432"	"27434"	"I"	"2"	"100"
"27433"	"27435"	"I.4"	"2"	"100"
"27435"	"27437"	""	"2"	"100"
"27436"	"27438"	"I.1"	"2"	"100"
"27437"	"27439"	""	"2"	"100"
"27438"	"27440"	""	"2"	"100"
"27439"	"27441"	"I.1"	"2"	"100"
"27440"	"27442"	""	"2"	"100"
"27441"	"27443"	""	"2"	"100"
"27442"	"27444"	""	"2"	"100"
"27443"	"27445"	"II"	"2"	"100"
"27444"	"27446"	""	"2"	"100"
"27445"	"27447"	"I"	"2"	"100"
"27446"	"27448"	""	"2"	"100"
"27447"	"27449"	""	"2"	"100"
"27448"	"27450"	""	"2"	"100"
"27449"	"27451"	"I.2"	"2"	"100"
"27450"	"27452"	"I.1"	"2"	"100"
"27451"	"27453"	"I"	"2"	"100"
"27452"	"27454"	"1"	"2"	"100"
"27453"	"27455"	"1"	"2"	"100"
"27454"	"27456"	"1"	"2"	"100"
"27455"	"27457"	"II"	"2"	"100"
"27456"	"27458"	"I.2"	"2"	"100"
"27457"	"27459"	""	"2"	"100"
"27458"	"27460"	"I.1"	"2"	"100"
"27459"	"27461"	"III"	"2"	"100"
"27460"	"27462"	"I.1"	"2"	"100"
"27461"	"27463"	"II"	"2"	"100"
"27462"	"27464"	"I"	"2"	"100"
"27463"	"27465"	"I.1"	"2"	"100"
"27464"	"27466"	"I"	"2"	"100"
